45447.4906944 297.000000
45449.0024819 297.000000
45449.0121266 329.987697
45449.0615212 329.987697
45449.0685044 353.829655
45449.1105976 353.829655
45449.2377843 788.988224
45449.5283526 788.988224
45449.5419423 835.483001
45449.5752851 835.483001
45449.5856201 870.800737
45449.6794058 870.800737
45449.6859327 893.090238
45449.8842382 893.090238
45450.0077066 1315.469307
45450.3621504 1315.469307
45450.3981745 1438.687280
45450.4426125 1438.687280
45450.4571485 1488.302893
45450.7085558 1488.302893
45450.7099647 1493.103900
45450.7843084 1493.103900
45450.7852199 1496.204173
45451.1965162 1496.204173
