45447.4970718 1.702969
45447.4970949 1.702968
45447.4971181 1.702967
45447.4971412 1.702967
45447.4971644 1.702966
45447.4971875 1.702965
45447.4972106 1.702964
45447.4972338 1.702964
45447.4972569 1.702963
45447.4972685 1.702962
45447.4972917 1.702961
45447.4973148 1.702960
45447.4973380 1.702960
45447.4973611 1.702959
45447.4973843 1.702958
45447.4974074 1.702957
45447.4974306 1.702957
45447.4974537 1.702956
45447.4974769 1.702955
45447.4975000 1.702954
45447.4975231 1.702954
45447.4975463 1.702953
45447.4975694 1.702952
45447.4975926 1.702951
45447.4976157 1.702950
45447.4976389 1.702950
45447.4976620 1.702949
45447.4976852 1.702948
45447.4977083 1.702947
45447.4977315 1.702947
45447.4977546 1.702946
45447.4977778 1.702945
45447.4978009 1.702944
45447.4978241 1.702944
45447.4978472 1.702943
45447.4978704 1.702942
45447.4978935 1.702941
45447.4979167 1.702941
45447.4979398 1.702940
45447.4979630 1.702939
45447.4979861 1.702938
45447.4980093 1.702937
45447.4980324 1.702937
45447.4980556 1.702936
45447.4980787 1.702935
45447.4981019 1.702934
45447.4981250 1.702934
45447.4981481 1.702933
45447.4981713 1.702932
45447.4981944 1.702931
45447.4982176 1.702931
45447.4982407 1.702930
45447.4982639 1.702929
45447.4982870 1.702928
45447.4983102 1.702928
45447.4983333 1.702927
45447.4983565 1.702926
45447.4983796 1.702925
45447.4984028 1.702925
45447.4984259 1.702924
45447.4984491 1.702923
45447.4984722 1.702922
45447.4984954 1.702921
45447.4985185 1.702921
45447.4985417 1.702920
45447.4985648 1.702919
45447.4985880 1.702918
45447.4986111 1.702918
45447.4986343 1.702917
45447.4986574 1.702916
45447.4986806 1.702915
45447.4987037 1.702915
45447.4987269 1.702914
45447.4987500 1.702913
45447.4987731 1.702912
45447.4987963 1.702912
45447.4988194 1.702911
45447.4988426 1.702910
45447.4988657 1.702909
45447.4988889 1.702909
45447.4989120 1.702908
45447.4989352 1.702907
45447.4989583 1.702906
45447.4989815 1.702905
45447.4990046 1.702905
45447.4990278 1.702904
45447.4990509 1.702903
45447.4990741 1.702902
45447.4990972 1.702902
45447.4991204 1.702901
45447.4991435 1.702900
45447.4991667 1.702899
45447.4991898 1.702899
45447.4992130 1.702898
45447.4992361 1.702897
45447.4992593 1.702896
45447.4992824 1.702896
45447.4993056 1.702895
45447.4993287 1.702894
45447.4993519 1.702893
45447.4993750 1.702893
45447.4993981 1.702892
45447.4994213 1.702891
45447.4994444 1.702890
45447.4994676 1.702889
45447.4994907 1.702889
45447.4995139 1.702888
45447.4995370 1.702887
45447.4995602 1.702886
45447.4995833 1.702886
45447.4996065 1.702885
45447.4996296 1.702884
45447.4996528 1.702883
45447.4996759 1.702883
45447.4996991 1.702882
45447.4997222 1.702881
45447.4997454 1.702880
45447.4997685 1.702880
45447.4997917 1.702879
45447.4998148 1.702878
45447.4998380 1.702877
45447.4998611 1.702877
45447.4998843 1.702876
45447.4999074 1.702875
45447.4999306 1.702874
45447.4999537 1.702873
45447.4999769 1.702873
45447.5000000 1.702872
45447.5000231 1.702871
45447.5000463 1.702870
45447.5000694 1.702870
45447.5000926 1.702869
45447.5001157 1.702868
45447.5001389 1.702867
45447.5001620 1.702867
45447.5001852 1.702866
45447.5002083 1.702865
45447.5002315 1.702864
45447.5002546 1.702864
45447.5002778 1.702863
45447.5003009 1.702862
45447.5003241 1.702861
45447.5003472 1.702861
45447.5003704 1.702860
45447.5003935 1.702859
45447.5004167 1.702858
45447.5004398 1.702858
45447.5004630 1.702857
45447.5004861 1.702856
45447.5005093 1.702855
45447.5005324 1.702854
45447.5005556 1.702854
45447.5005787 1.702853
45447.5006019 1.702852
45447.5006250 1.702851
45447.5006481 1.702851
45447.5006713 1.702850
45447.5006944 1.702849
45447.5007176 1.702848
45447.5007407 1.702848
45447.5007639 1.702847
45447.5007870 1.702846
45447.5008102 1.702845
45447.5008333 1.702845
45447.5008565 1.702844
45447.5008796 1.702843
45447.5009028 1.702842
45447.5009259 1.702841
45447.5009491 1.702841
45447.5009722 1.702840
45447.5009954 1.702839
45447.5010185 1.702838
45447.5010417 1.702838
45447.5010648 1.702837
45447.5010880 1.702836
45447.5011111 1.702835
45447.5011343 1.702835
45447.5011574 1.702834
45447.5011806 1.702833
45447.5012037 1.702832
45447.5012269 1.702832
45447.5012500 1.702831
45447.5012731 1.702830
45447.5012963 1.702829
45447.5013194 1.702828
45447.5013426 1.702828
45447.5013657 1.702827
45447.5013889 1.702826
45447.5014120 1.702825
45447.5014352 1.702825
45447.5014583 1.702824
45447.5014815 1.702823
45447.5015046 1.702822
45447.5015278 1.702822
45447.5015509 1.702821
45447.5015625 1.702820
45447.5015856 1.702819
45447.5016088 1.702819
45447.5016319 1.702818
45447.5016551 1.702817
45447.5016782 1.702816
45447.5017014 1.702816
45447.5017245 1.702815
45447.5017477 1.702814
45447.5017708 1.702813
45447.5017940 1.702812
45447.5018171 1.702812
45447.5018403 1.702811
45447.5018634 1.702810
45447.5018866 1.702809
45447.5019097 1.702809
45447.5019329 1.702808
45447.5019560 1.702807
45447.5019792 1.702806
45447.5020023 1.702806
45447.5020255 1.702805
45447.5020486 1.702804
45447.5020718 1.702803
45447.5020949 1.702802
45447.5021181 1.702802
45447.5021412 1.702801
45447.5021644 1.702800
45447.5021875 1.702799
45447.5022106 1.702799
45447.5022338 1.702798
45447.5022569 1.702797
45447.5022801 1.702796
45447.5023032 1.702796
45447.5023264 1.702795
45447.5023495 1.702794
45447.5023727 1.702793
45447.5023958 1.702792
45447.5024190 1.702792
45447.5024421 1.702791
45447.5024653 1.702790
45447.5024884 1.702789
45447.5025116 1.702789
45447.5025347 1.702788
45447.5025579 1.702787
45447.5025810 1.702786
45447.5026042 1.702786
45447.5026273 1.702785
45447.5026505 1.702784
45447.5026736 1.702783
45447.5026968 1.702783
45447.5027199 1.702782
45447.5027431 1.702781
45447.5027662 1.702780
45447.5027894 1.702780
45447.5028125 1.702779
45447.5028356 1.702778
45447.5028588 1.702777
45447.5028819 1.702776
45447.5029051 1.702776
45447.5029282 1.702775
45447.5029514 1.702774
45447.5029745 1.702773
45447.5029977 1.702773
45447.5030208 1.702772
45447.5030440 1.702771
45447.5030671 1.702770
45447.5030903 1.702770
45447.5031134 1.702769
45447.5031366 1.702768
45447.5031597 1.702767
45447.5031829 1.702767
45447.5032060 1.702766
45447.5032292 1.702765
45447.5032523 1.702764
45447.5032755 1.702764
45447.5032986 1.702763
45447.5033218 1.702762
45447.5033449 1.702761
45447.5033681 1.702761
45447.5033912 1.702760
45447.5034144 1.702759
45447.5034375 1.702758
45447.5034606 1.702758
45447.5034838 1.702757
45447.5035069 1.702756
45447.5035301 1.702755
45447.5035532 1.702755
45447.5035764 1.702754
45447.5035995 1.702753
45447.5036227 1.702752
45447.5036458 1.702751
45447.5036690 1.702751
45447.5036921 1.702750
45447.5037153 1.702749
45447.5037384 1.702748
45447.5037616 1.702748
45447.5037847 1.702747
45447.5038079 1.702746
45447.5038310 1.702745
45447.5038542 1.702745
45447.5038773 1.702744
45447.5039005 1.702743
45447.5039236 1.702742
45447.5039468 1.702742
45447.5039699 1.702741
45447.5039931 1.702740
45447.5040162 1.702739
45447.5040394 1.702739
45447.5040625 1.702738
45447.5040856 1.702737
45447.5041088 1.702736
45447.5041319 1.702735
45447.5041551 1.702735
45447.5041782 1.702734
45447.5042014 1.702733
45447.5042245 1.702732
45447.5042477 1.702732
45447.5042708 1.702731
45447.5042940 1.702730
45447.5043171 1.702729
45447.5043403 1.702729
45447.5043634 1.702728
45447.5043866 1.702727
45447.5044097 1.702726
45447.5044329 1.702726
45447.5044560 1.702725
45447.5044792 1.702724
45447.5045023 1.702723
45447.5045255 1.702723
45447.5045486 1.702722
45447.5045718 1.702721
45447.5045949 1.702720
45447.5046181 1.702720
45447.5046412 1.702719
45447.5046644 1.702718
45447.5046875 1.702717
45447.5047106 1.702717
45447.5047338 1.702716
45447.5047569 1.702715
45447.5047801 1.702714
45447.5048032 1.702714
45447.5048264 1.702713
45447.5048495 1.702712
45447.5048727 1.702711
45447.5048958 1.702710
45447.5049190 1.702710
45447.5049421 1.702709
45447.5049653 1.702708
45447.5049884 1.702707
45447.5050116 1.702707
45447.5050347 1.702706
45447.5050579 1.702705
45447.5050810 1.702704
45447.5051042 1.702704
45447.5051273 1.702703
45447.5051505 1.702702
45447.5051736 1.702701
45447.5051968 1.702701
45447.5052199 1.702700
45447.5052431 1.702699
45447.5052662 1.702698
45447.5052894 1.702698
45447.5053125 1.702697
45447.5053356 1.702696
45447.5053588 1.702695
45447.5053819 1.702695
45447.5054051 1.702694
45447.5054282 1.702693
45447.5054514 1.702692
45447.5054745 1.702692
45447.5054977 1.702691
45447.5055208 1.702690
45447.5055440 1.702689
45447.5055671 1.702688
45447.5055903 1.702688
45447.5056134 1.702687
45447.5056366 1.702686
45447.5056597 1.702685
45447.5056829 1.702685
45447.5057060 1.702684
45447.5057292 1.702683
45447.5057523 1.702682
45447.5057755 1.702682
45447.5057986 1.702681
45447.5058218 1.702680
45447.5058449 1.702679
45447.5058681 1.702679
45447.5058912 1.702678
45447.5059144 1.702677
45447.5059375 1.702676
45447.5059606 1.702676
45447.5059838 1.702675
45447.5060069 1.702674
45447.5060301 1.702673
45447.5060532 1.702673
45447.5060764 1.702672
45447.5060995 1.702671
45447.5061227 1.702670
45447.5061458 1.702670
45447.5061574 1.702669
45447.5061806 1.702668
45447.5062037 1.702667
45447.5062269 1.702666
45447.5062500 1.702666
45447.5062731 1.702665
45447.5062963 1.702664
45447.5063194 1.702663
45447.5063426 1.702663
45447.5063657 1.702662
45447.5063889 1.702661
45447.5064120 1.702660
45447.5064352 1.702660
45447.5064583 1.702659
45447.5064815 1.702658
45447.5065046 1.702657
45447.5065278 1.702657
45447.5065509 1.702656
45447.5065741 1.702655
45447.5065972 1.702654
45447.5066204 1.702653
45447.5066435 1.702653
45447.5066667 1.702652
45447.5066898 1.702651
45447.5067130 1.702650
45447.5067361 1.702650
45447.5067593 1.702649
45447.5067824 1.702648
45447.5068056 1.702647
45447.5068287 1.702647
45447.5068519 1.702646
45447.5068750 1.702645
45447.5068981 1.702644
45447.5069213 1.702644
45447.5069444 1.702643
45447.5069676 1.702642
45447.5069907 1.702641
45447.5070139 1.702640
45447.5070370 1.702640
45447.5070602 1.702639
45447.5070833 1.702638
45447.5071065 1.702637
45447.5071296 1.702637
45447.5071528 1.702636
45447.5071759 1.702635
45447.5071991 1.702634
45447.5072222 1.702634
45447.5072454 1.702633
45447.5072685 1.702632
45447.5072917 1.702631
45447.5073148 1.702631
45447.5073380 1.702630
45447.5073611 1.702629
45447.5073843 1.702628
45447.5074074 1.702627
45447.5074306 1.702627
45447.5074537 1.702626
45447.5074769 1.702625
45447.5075000 1.702624
45447.5075231 1.702624
45447.5075463 1.702623
45447.5075694 1.702622
45447.5075926 1.702621
45447.5076157 1.702621
45447.5076389 1.702620
45447.5076620 1.702619
45447.5076852 1.702618
45447.5077083 1.702618
45447.5077315 1.702617
45447.5077546 1.702616
45447.5077778 1.702615
45447.5078009 1.702614
45447.5078241 1.702614
45447.5078472 1.702613
45447.5078704 1.702612
45447.5078935 1.702611
45447.5079167 1.702611
45447.5079398 1.702610
45447.5079630 1.702609
45447.5079861 1.702608
45447.5080093 1.702608
45447.5080324 1.702607
45447.5080556 1.702606
45447.5080787 1.702605
45447.5081019 1.702604
45447.5081250 1.702604
45447.5081481 1.702603
45447.5081713 1.702602
45447.5081944 1.702601
45447.5082176 1.702601
45447.5082407 1.702600
45447.5082639 1.702599
45447.5082870 1.702598
45447.5083102 1.702598
45447.5083333 1.702597
45447.5083565 1.702596
45447.5083796 1.702595
45447.5084028 1.702595
45447.5084259 1.702594
45447.5084491 1.702593
45447.5084722 1.702592
45447.5084954 1.702591
45447.5085185 1.702591
45447.5085417 1.702590
45447.5085648 1.702589
45447.5085880 1.702588
45447.5086111 1.702588
45447.5086343 1.702587
45447.5086574 1.702586
45447.5086806 1.702585
45447.5087037 1.702585
45447.5087269 1.702584
45447.5087500 1.702583
45447.5087731 1.702582
45447.5087963 1.702582
45447.5088194 1.702581
45447.5088426 1.702580
45447.5088657 1.702579
45447.5088889 1.702579
45447.5089120 1.702578
45447.5089352 1.702577
45447.5089583 1.702576
45447.5089815 1.702576
45447.5090046 1.702575
45447.5090278 1.702574
45447.5090509 1.702573
45447.5090741 1.702572
45447.5090972 1.702572
45447.5091204 1.702571
45447.5091435 1.702570
45447.5091667 1.702569
45447.5091898 1.702569
45447.5092130 1.702568
45447.5092361 1.702567
45447.5092593 1.702566
45447.5092824 1.702566
45447.5093056 1.702565
45447.5093287 1.702564
45447.5093519 1.702563
45447.5093750 1.702563
45447.5093981 1.702562
45447.5094213 1.702561
45447.5094444 1.702560
45447.5094676 1.702560
45447.5094907 1.702559
45447.5095139 1.702558
45447.5095370 1.702557
45447.5095602 1.702556
45447.5095833 1.702556
45447.5096065 1.702555
45447.5096296 1.702554
45447.5096528 1.702553
45447.5096759 1.702553
45447.5096991 1.702552
45447.5097222 1.702551
45447.5097454 1.702550
45447.5097685 1.702550
45447.5097917 1.702549
45447.5098148 1.702548
45447.5098380 1.702547
45447.5098611 1.702547
45447.5098843 1.702546
45447.5099074 1.702545
45447.5099306 1.702544
45447.5099537 1.702544
45447.5099769 1.702543
45447.5100000 1.702542
45447.5100231 1.702541
45447.5100463 1.702541
45447.5100694 1.702540
45447.5100926 1.702539
45447.5101157 1.702538
45447.5101389 1.702537
45447.5101620 1.702537
45447.5101852 1.702536
45447.5102083 1.702535
45447.5102315 1.702534
45447.5102546 1.702534
45447.5102778 1.702533
45447.5103009 1.702532
45447.5103241 1.702531
45447.5103472 1.702531
45447.5103704 1.702530
45447.5103935 1.702529
45447.5104167 1.702528
45447.5104398 1.702528
45447.5104630 1.702527
45447.5104861 1.702526
45447.5105093 1.702525
45447.5105324 1.702525
45447.5105556 1.702524
45447.5105787 1.702523
45447.5106019 1.702522
45447.5106134 1.702522
45447.5106366 1.702521
45447.5106597 1.702520
45447.5106829 1.702519
45447.5107060 1.702518
45447.5107292 1.702518
45447.5107523 1.702517
45447.5107755 1.702516
45447.5107986 1.702515
45447.5108218 1.702515
45447.5108449 1.702514
45447.5108681 1.702513
45447.5108912 1.702512
45447.5109144 1.702512
45447.5109375 1.702511
45447.5109606 1.702510
45447.5109838 1.702509
45447.5110069 1.702509
45447.5110301 1.702508
45447.5110532 1.702507
45447.5110764 1.702506
45447.5110995 1.702506
45447.5111227 1.702505
45447.5111458 1.702504
45447.5111690 1.702503
45447.5111921 1.702503
45447.5112153 1.702502
45447.5112384 1.702501
45447.5112616 1.702500
45447.5112847 1.702500
45447.5113079 1.702499
45447.5113310 1.702498
45447.5113542 1.702497
45447.5113773 1.702497
45447.5114005 1.702496
45447.5114236 1.702495
45447.5114468 1.702494
45447.5114699 1.702494
45447.5114931 1.702493
45447.5115162 1.702492
45447.5115394 1.702491
45447.5115625 1.702491
45447.5115856 1.702490
45447.5116088 1.702489
45447.5116319 1.702488
45447.5116551 1.702488
45447.5116782 1.702487
45447.5117014 1.702486
45447.5117245 1.702485
45447.5117477 1.702485
45447.5117708 1.702484
45447.5117940 1.702483
45447.5118171 1.702482
45447.5118403 1.702482
45447.5118634 1.702481
45447.5118866 1.702480
45447.5119097 1.702479
45447.5119329 1.702479
45447.5119560 1.702478
45447.5119792 1.702477
45447.5120023 1.702476
45447.5120255 1.702476
45447.5120486 1.702475
45447.5120718 1.702474
45447.5120949 1.702473
45447.5121181 1.702472
45447.5121412 1.702472
45447.5121644 1.702471
45447.5121875 1.702470
45447.5122106 1.702469
45447.5122338 1.702469
45447.5122569 1.702468
45447.5122801 1.702467
45447.5123032 1.702466
45447.5123264 1.702466
45447.5123495 1.702465
45447.5123727 1.702464
45447.5123958 1.702463
45447.5124190 1.702463
45447.5124421 1.702462
45447.5124653 1.702461
45447.5124884 1.702460
45447.5125116 1.702460
45447.5125347 1.702459
45447.5125579 1.702458
45447.5125810 1.702457
45447.5126042 1.702457
45447.5126273 1.702456
45447.5126505 1.702455
45447.5126736 1.702454
45447.5126968 1.702454
45447.5127199 1.702453
45447.5127431 1.702452
45447.5127662 1.702451
45447.5127894 1.702450
45447.5128125 1.702450
45447.5128356 1.702449
45447.5128588 1.702448
45447.5128819 1.702447
45447.5129051 1.702447
45447.5129282 1.702446
45447.5129514 1.702445
45447.5129745 1.702444
45447.5129977 1.702444
45447.5130208 1.702443
45447.5130440 1.702442
45447.5130671 1.702441
45447.5130903 1.702441
45447.5131134 1.702440
45447.5131366 1.702439
45447.5131597 1.702438
45447.5131829 1.702438
45447.5132060 1.702437
45447.5132292 1.702436
45447.5132523 1.702435
45447.5132755 1.702435
45447.5132986 1.702434
45447.5133218 1.702433
45447.5133449 1.702432
45447.5133681 1.702432
45447.5133912 1.702431
45447.5134144 1.702430
45447.5134375 1.702429
45447.5134606 1.702429
45447.5134838 1.702428
45447.5135069 1.702427
45447.5135301 1.702426
45447.5135532 1.702426
45447.5135764 1.702425
45447.5135995 1.702424
45447.5136227 1.702423
45447.5136458 1.702423
45447.5136690 1.702422
45447.5136921 1.702421
45447.5137153 1.702420
45447.5137384 1.702420
45447.5137616 1.702419
45447.5137847 1.702418
45447.5138079 1.702417
45447.5138310 1.702417
45447.5138542 1.702416
45447.5138773 1.702415
45447.5139005 1.702414
45447.5139236 1.702414
45447.5139468 1.702413
45447.5139699 1.702412
45447.5139931 1.702411
45447.5140162 1.702411
45447.5140394 1.702410
45447.5140625 1.702409
45447.5140856 1.702408
45447.5141088 1.702408
45447.5141319 1.702407
45447.5141551 1.702406
45447.5141782 1.702405
45447.5142014 1.702405
45447.5142245 1.702404
45447.5142477 1.702403
45447.5142708 1.702402
45447.5142940 1.702402
45447.5143171 1.702401
45447.5143403 1.702400
45447.5143634 1.702399
45447.5143866 1.702399
45447.5144097 1.702398
45447.5144329 1.702397
45447.5144560 1.702396
45447.5144792 1.702396
45447.5145023 1.702395
45447.5145255 1.702394
45447.5145486 1.702393
45447.5145718 1.702393
45447.5145949 1.702392
45447.5146181 1.702391
45447.5146412 1.702390
45447.5146644 1.702390
45447.5146875 1.702389
45447.5147106 1.702388
45447.5147338 1.702387
45447.5147569 1.702387
45447.5147801 1.702386
45447.5148032 1.702385
45447.5148264 1.702384
45447.5148495 1.702384
45447.5148727 1.702383
45447.5148958 1.702382
45447.5149190 1.702381
45447.5149421 1.702381
45447.5149653 1.702380
45447.5149884 1.702379
45447.5150116 1.702378
45447.5150347 1.702378
45447.5150579 1.702377
45447.5150810 1.702376
45447.5151042 1.702375
45447.5151273 1.702374
45447.5151505 1.702374
45447.5151620 1.702373
45447.5151852 1.702372
45447.5152083 1.702371
45447.5152315 1.702371
45447.5152546 1.702370
45447.5152778 1.702369
45447.5153009 1.702368
45447.5153241 1.702368
45447.5153472 1.702367
45447.5153704 1.702366
45447.5153935 1.702365
45447.5154167 1.702365
45447.5154398 1.702364
45447.5154630 1.702363
45447.5154861 1.702363
45447.5155093 1.702362
45447.5155324 1.702361
45447.5155556 1.702360
45447.5155787 1.702360
45447.5156019 1.702359
45447.5156250 1.702358
45447.5156481 1.702357
45447.5156713 1.702357
45447.5156944 1.702356
45447.5157176 1.702355
45447.5157407 1.702354
45447.5157639 1.702354
45447.5157870 1.702353
45447.5158102 1.702352
45447.5158333 1.702351
45447.5158565 1.702351
45447.5158796 1.702350
45447.5159028 1.702349
45447.5159259 1.702348
45447.5159491 1.702348
45447.5159722 1.702347
45447.5159954 1.702346
45447.5160185 1.702345
45447.5160417 1.702345
45447.5160648 1.702344
45447.5160880 1.702343
45447.5161111 1.702342
45447.5161343 1.702342
45447.5161574 1.702341
45447.5161806 1.702340
45447.5162037 1.702339
45447.5162269 1.702339
45447.5162500 1.702338
45447.5162731 1.702337
45447.5162963 1.702336
45447.5163194 1.702336
45447.5163426 1.702335
45447.5163657 1.702334
45447.5163889 1.702333
45447.5164120 1.702333
45447.5164352 1.702332
45447.5164583 1.702331
45447.5164815 1.702330
45447.5165046 1.702330
45447.5165278 1.702329
45447.5165509 1.702328
45447.5165741 1.702327
45447.5165972 1.702327
45447.5166204 1.702326
45447.5166435 1.702325
45447.5166667 1.702325
45447.5166898 1.702324
45447.5167130 1.702323
45447.5167361 1.702322
45447.5167593 1.702322
45447.5167824 1.702321
45447.5168056 1.702320
45447.5168287 1.702319
45447.5168519 1.702319
45447.5168750 1.702318
45447.5168981 1.702317
45447.5169213 1.702316
45447.5169444 1.702316
45447.5169676 1.702315
45447.5169907 1.702314
45447.5170139 1.702313
45447.5170370 1.702313
45447.5170602 1.702312
45447.5170833 1.702311
45447.5171065 1.702310
45447.5171296 1.702310
45447.5171528 1.702309
45447.5171759 1.702308
45447.5171991 1.702307
45447.5172222 1.702307
45447.5172454 1.702306
45447.5172685 1.702305
45447.5172917 1.702304
45447.5173148 1.702304
45447.5173380 1.702303
45447.5173611 1.702302
45447.5173843 1.702301
45447.5174074 1.702301
45447.5174306 1.702300
45447.5174537 1.702299
45447.5174769 1.702298
45447.5175000 1.702298
45447.5175231 1.702297
45447.5175463 1.702296
45447.5175694 1.702296
45447.5175926 1.702295
